state_id,page_id,surface,page_name,state_code,state_name,description,recovery,feature_ids,phases,work_packets,mockup_id,mockup_path,visual_kind,parent_page_id,screen_signature
YL-M-151-S02_POPULATED,YL-M-151,ADMIN,Sub2API与通道/通道配置,POPULATED,有数据,真实结构化数据已加载。,none,P10-030,P10,P10-W05,YL-M-151-S02_POPULATED,ui/mockups/admin/YL-M-151/YL-M-151-S02_POPULATED.png,PAGE,,32bd7a2f053641d7
YL-M-151-S03_EDIT_MODE,YL-M-151,ADMIN,Sub2API与通道/通道配置,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P10-030,P10,P10-W05,YL-M-151-S03_EDIT_MODE,ui/mockups/admin/YL-M-151/YL-M-151-S03_EDIT_MODE.png,PAGE,,32bd7a2f053641d7
YL-M-151-S04_VALIDATION_ERROR,YL-M-151,ADMIN,Sub2API与通道/通道配置,VALIDATION_ERROR,表单校验失败,字段级错误紧邻字段，首个错误获得焦点。,correct_input,P10-030,P10,P10-W05,YL-M-151-S04_VALIDATION_ERROR,ui/mockups/admin/YL-M-151/YL-M-151-S04_VALIDATION_ERROR.png,PAGE,,32bd7a2f053641d7
YL-M-151-S05_DIRTY,YL-M-151,ADMIN,Sub2API与通道/通道配置,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P10-030,P10,P10-W05,YL-M-151-S05_DIRTY,ui/mockups/admin/YL-M-151/YL-M-151-S05_DIRTY.png,PAGE,,32bd7a2f053641d7
YL-M-151-S06_SUBMITTING,YL-M-151,ADMIN,Sub2API与通道/通道配置,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P10-030,P10,P10-W05,YL-M-151-S06_SUBMITTING,ui/mockups/admin/YL-M-151/YL-M-151-S06_SUBMITTING.png,PAGE,,32bd7a2f053641d7
YL-M-151-S07_SAVE_SUCCESS,YL-M-151,ADMIN,Sub2API与通道/通道配置,SAVE_SUCCESS,保存成功,保存结果明确且数据回读一致。,continue,P10-030,P10,P10-W05,YL-M-151-S07_SAVE_SUCCESS,ui/mockups/admin/YL-M-151/YL-M-151-S07_SAVE_SUCCESS.png,PAGE,,32bd7a2f053641d7
YL-M-151-S08_VERSION_CONFLICT,YL-M-151,ADMIN,Sub2API与通道/通道配置,VERSION_CONFLICT,版本冲突,显示当前版本与服务器版本，禁止静默覆盖。,reload_compare_or_force_with_permission,P10-030,P10,P10-W05,YL-M-151-S08_VERSION_CONFLICT,ui/mockups/admin/YL-M-151/YL-M-151-S08_VERSION_CONFLICT.png,PAGE,,32bd7a2f053641d7
YL-M-151-S09_ROLLBACK_CONFIRM,YL-M-151,ADMIN,Sub2API与通道/通道配置,ROLLBACK_CONFIRM,确认回滚,列出目标版本、影响和审计原因。,confirm_or_cancel,P10-030,P10,P10-W05,YL-M-151-S09_ROLLBACK_CONFIRM,ui/mockups/admin/YL-M-151/YL-M-151-S09_ROLLBACK_CONFIRM.png,PAGE,,32bd7a2f053641d7
YL-M-151-S10_PERMISSION_DENIED,YL-M-151,ADMIN,Sub2API与通道/通道配置,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P10-030,P10,P10-W05,YL-M-151-S10_PERMISSION_DENIED,ui/mockups/admin/YL-M-151/YL-M-151-S10_PERMISSION_DENIED.png,PAGE,,32bd7a2f053641d7
YL-M-151-S11_SERVER_ERROR,YL-M-151,ADMIN,Sub2API与通道/通道配置,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P10-030,P10,P10-W05,YL-M-151-S11_SERVER_ERROR,ui/mockups/admin/YL-M-151/YL-M-151-S11_SERVER_ERROR.png,PAGE,,32bd7a2f053641d7
YL-M-152-S01_LOADING,YL-M-152,ADMIN,开发者平台/概览,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-001,P11,P11-W01,YL-M-152-S01_LOADING,ui/mockups/admin/YL-M-152/YL-M-152-S01_LOADING.png,PAGE,,50f0437abf9178f2
YL-M-152-S02_POPULATED,YL-M-152,ADMIN,开发者平台/概览,POPULATED,有数据,真实结构化数据已加载。,none,P11-001,P11,P11-W01,YL-M-152-S02_POPULATED,ui/mockups/admin/YL-M-152/YL-M-152-S02_POPULATED.png,PAGE,,50f0437abf9178f2
YL-M-152-S03_EMPTY,YL-M-152,ADMIN,开发者平台/概览,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P11-001,P11,P11-W01,YL-M-152-S03_EMPTY,ui/mockups/admin/YL-M-152/YL-M-152-S03_EMPTY.png,PAGE,,50f0437abf9178f2
YL-M-152-S04_FILTER_ACTIVE,YL-M-152,ADMIN,开发者平台/概览,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P11-001,P11,P11-W01,YL-M-152-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-152/YL-M-152-S04_FILTER_ACTIVE.png,PAGE,,50f0437abf9178f2
YL-M-152-S05_BULK_SELECTED,YL-M-152,ADMIN,开发者平台/概览,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P11-001,P11,P11-W01,YL-M-152-S05_BULK_SELECTED,ui/mockups/admin/YL-M-152/YL-M-152-S05_BULK_SELECTED.png,PAGE,,50f0437abf9178f2
YL-M-152-S06_PERMISSION_DENIED,YL-M-152,ADMIN,开发者平台/概览,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P11-001,P11,P11-W01,YL-M-152-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-152/YL-M-152-S06_PERMISSION_DENIED.png,PAGE,,50f0437abf9178f2
YL-M-152-S07_NETWORK_ERROR,YL-M-152,ADMIN,开发者平台/概览,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P11-001,P11,P11-W01,YL-M-152-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-152/YL-M-152-S07_NETWORK_ERROR.png,PAGE,,50f0437abf9178f2
YL-M-152-S08_SERVER_ERROR,YL-M-152,ADMIN,开发者平台/概览,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P11-001,P11,P11-W01,YL-M-152-S08_SERVER_ERROR,ui/mockups/admin/YL-M-152/YL-M-152-S08_SERVER_ERROR.png,PAGE,,50f0437abf9178f2
YL-M-153-S01_LOADING,YL-M-153,ADMIN,开发者平台/开发者用户,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S01_LOADING,ui/mockups/admin/YL-M-153/YL-M-153-S01_LOADING.png,PAGE,,b4da3f651cc6ccde
YL-M-153-S02_POPULATED,YL-M-153,ADMIN,开发者平台/开发者用户,POPULATED,有数据,真实结构化数据已加载。,none,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S02_POPULATED,ui/mockups/admin/YL-M-153/YL-M-153-S02_POPULATED.png,PAGE,,b4da3f651cc6ccde
YL-M-153-S03_EMPTY,YL-M-153,ADMIN,开发者平台/开发者用户,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S03_EMPTY,ui/mockups/admin/YL-M-153/YL-M-153-S03_EMPTY.png,PAGE,,b4da3f651cc6ccde
YL-M-153-S04_FILTER_ACTIVE,YL-M-153,ADMIN,开发者平台/开发者用户,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-153/YL-M-153-S04_FILTER_ACTIVE.png,PAGE,,b4da3f651cc6ccde
YL-M-153-S05_BULK_SELECTED,YL-M-153,ADMIN,开发者平台/开发者用户,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S05_BULK_SELECTED,ui/mockups/admin/YL-M-153/YL-M-153-S05_BULK_SELECTED.png,PAGE,,b4da3f651cc6ccde
YL-M-153-S06_PERMISSION_DENIED,YL-M-153,ADMIN,开发者平台/开发者用户,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-153/YL-M-153-S06_PERMISSION_DENIED.png,PAGE,,b4da3f651cc6ccde
YL-M-153-S07_NETWORK_ERROR,YL-M-153,ADMIN,开发者平台/开发者用户,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-153/YL-M-153-S07_NETWORK_ERROR.png,PAGE,,b4da3f651cc6ccde
YL-M-153-S08_SERVER_ERROR,YL-M-153,ADMIN,开发者平台/开发者用户,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P11-002|P11-031,P11,P11-W01|P11-W05,YL-M-153-S08_SERVER_ERROR,ui/mockups/admin/YL-M-153/YL-M-153-S08_SERVER_ERROR.png,PAGE,,b4da3f651cc6ccde
YL-M-154-S01_LOADING,YL-M-154,ADMIN,Sub2API与通道/OIDC,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-003,P11,P11-W01,YL-M-154-S01_LOADING,ui/mockups/admin/YL-M-154/YL-M-154-S01_LOADING.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S02_POPULATED,YL-M-154,ADMIN,Sub2API与通道/OIDC,POPULATED,有数据,真实结构化数据已加载。,none,P11-003,P11,P11-W01,YL-M-154-S02_POPULATED,ui/mockups/admin/YL-M-154/YL-M-154-S02_POPULATED.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S03_EDIT_MODE,YL-M-154,ADMIN,Sub2API与通道/OIDC,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P11-003,P11,P11-W01,YL-M-154-S03_EDIT_MODE,ui/mockups/admin/YL-M-154/YL-M-154-S03_EDIT_MODE.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S04_VALIDATION_ERROR,YL-M-154,ADMIN,Sub2API与通道/OIDC,VALIDATION_ERROR,表单校验失败,字段级错误紧邻字段，首个错误获得焦点。,correct_input,P11-003,P11,P11-W01,YL-M-154-S04_VALIDATION_ERROR,ui/mockups/admin/YL-M-154/YL-M-154-S04_VALIDATION_ERROR.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S05_DIRTY,YL-M-154,ADMIN,Sub2API与通道/OIDC,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P11-003,P11,P11-W01,YL-M-154-S05_DIRTY,ui/mockups/admin/YL-M-154/YL-M-154-S05_DIRTY.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S06_SUBMITTING,YL-M-154,ADMIN,Sub2API与通道/OIDC,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P11-003,P11,P11-W01,YL-M-154-S06_SUBMITTING,ui/mockups/admin/YL-M-154/YL-M-154-S06_SUBMITTING.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S07_SAVE_SUCCESS,YL-M-154,ADMIN,Sub2API与通道/OIDC,SAVE_SUCCESS,保存成功,保存结果明确且数据回读一致。,continue,P11-003,P11,P11-W01,YL-M-154-S07_SAVE_SUCCESS,ui/mockups/admin/YL-M-154/YL-M-154-S07_SAVE_SUCCESS.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S08_VERSION_CONFLICT,YL-M-154,ADMIN,Sub2API与通道/OIDC,VERSION_CONFLICT,版本冲突,显示当前版本与服务器版本，禁止静默覆盖。,reload_compare_or_force_with_permission,P11-003,P11,P11-W01,YL-M-154-S08_VERSION_CONFLICT,ui/mockups/admin/YL-M-154/YL-M-154-S08_VERSION_CONFLICT.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S09_ROLLBACK_CONFIRM,YL-M-154,ADMIN,Sub2API与通道/OIDC,ROLLBACK_CONFIRM,确认回滚,列出目标版本、影响和审计原因。,confirm_or_cancel,P11-003,P11,P11-W01,YL-M-154-S09_ROLLBACK_CONFIRM,ui/mockups/admin/YL-M-154/YL-M-154-S09_ROLLBACK_CONFIRM.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S10_PERMISSION_DENIED,YL-M-154,ADMIN,Sub2API与通道/OIDC,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P11-003,P11,P11-W01,YL-M-154-S10_PERMISSION_DENIED,ui/mockups/admin/YL-M-154/YL-M-154-S10_PERMISSION_DENIED.png,PAGE,,f5ee0429f4692ae4
YL-M-154-S11_SERVER_ERROR,YL-M-154,ADMIN,Sub2API与通道/OIDC,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P11-003,P11,P11-W01,YL-M-154-S11_SERVER_ERROR,ui/mockups/admin/YL-M-154/YL-M-154-S11_SERVER_ERROR.png,PAGE,,f5ee0429f4692ae4
YL-M-155-S01_LOADING,YL-M-155,ADMIN,开发者平台/API Key,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S01_LOADING,ui/mockups/admin/YL-M-155/YL-M-155-S01_LOADING.png,PAGE,,d44532fecac51a7f
YL-M-155-S02_POPULATED,YL-M-155,ADMIN,开发者平台/API Key,POPULATED,有数据,真实结构化数据已加载。,none,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S02_POPULATED,ui/mockups/admin/YL-M-155/YL-M-155-S02_POPULATED.png,PAGE,,d44532fecac51a7f
YL-M-155-S03_EMPTY,YL-M-155,ADMIN,开发者平台/API Key,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S03_EMPTY,ui/mockups/admin/YL-M-155/YL-M-155-S03_EMPTY.png,PAGE,,d44532fecac51a7f
YL-M-155-S04_FILTER_ACTIVE,YL-M-155,ADMIN,开发者平台/API Key,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-155/YL-M-155-S04_FILTER_ACTIVE.png,PAGE,,d44532fecac51a7f
YL-M-155-S05_BULK_SELECTED,YL-M-155,ADMIN,开发者平台/API Key,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S05_BULK_SELECTED,ui/mockups/admin/YL-M-155/YL-M-155-S05_BULK_SELECTED.png,PAGE,,d44532fecac51a7f
YL-M-155-S06_PERMISSION_DENIED,YL-M-155,ADMIN,开发者平台/API Key,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-155/YL-M-155-S06_PERMISSION_DENIED.png,PAGE,,d44532fecac51a7f
YL-M-155-S07_NETWORK_ERROR,YL-M-155,ADMIN,开发者平台/API Key,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-155/YL-M-155-S07_NETWORK_ERROR.png,PAGE,,d44532fecac51a7f
YL-M-155-S08_SERVER_ERROR,YL-M-155,ADMIN,开发者平台/API Key,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P11-004|P11-005|P11-006|P11-007,P11,P11-W01,YL-M-155-S08_SERVER_ERROR,ui/mockups/admin/YL-M-155/YL-M-155-S08_SERVER_ERROR.png,PAGE,,d44532fecac51a7f
YL-M-156-S01_LOADING,YL-M-156,ADMIN,开发者平台/预算,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-008|P11-009,P11,P11-W02,YL-M-156-S01_LOADING,ui/mockups/admin/YL-M-156/YL-M-156-S01_LOADING.png,PAGE,,92eb7f502990a84f
YL-M-156-S02_POPULATED,YL-M-156,ADMIN,开发者平台/预算,POPULATED,有数据,真实结构化数据已加载。,none,P11-008|P11-009,P11,P11-W02,YL-M-156-S02_POPULATED,ui/mockups/admin/YL-M-156/YL-M-156-S02_POPULATED.png,PAGE,,92eb7f502990a84f
YL-M-156-S03_EMPTY,YL-M-156,ADMIN,开发者平台/预算,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P11-008|P11-009,P11,P11-W02,YL-M-156-S03_EMPTY,ui/mockups/admin/YL-M-156/YL-M-156-S03_EMPTY.png,PAGE,,92eb7f502990a84f
YL-M-156-S04_FILTER_ACTIVE,YL-M-156,ADMIN,开发者平台/预算,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P11-008|P11-009,P11,P11-W02,YL-M-156-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-156/YL-M-156-S04_FILTER_ACTIVE.png,PAGE,,92eb7f502990a84f
YL-M-156-S05_BULK_SELECTED,YL-M-156,ADMIN,开发者平台/预算,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P11-008|P11-009,P11,P11-W02,YL-M-156-S05_BULK_SELECTED,ui/mockups/admin/YL-M-156/YL-M-156-S05_BULK_SELECTED.png,PAGE,,92eb7f502990a84f
YL-M-156-S06_PERMISSION_DENIED,YL-M-156,ADMIN,开发者平台/预算,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P11-008|P11-009,P11,P11-W02,YL-M-156-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-156/YL-M-156-S06_PERMISSION_DENIED.png,PAGE,,92eb7f502990a84f
YL-M-156-S07_NETWORK_ERROR,YL-M-156,ADMIN,开发者平台/预算,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P11-008|P11-009,P11,P11-W02,YL-M-156-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-156/YL-M-156-S07_NETWORK_ERROR.png,PAGE,,92eb7f502990a84f
YL-M-156-S08_SERVER_ERROR,YL-M-156,ADMIN,开发者平台/预算,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P11-008|P11-009,P11,P11-W02,YL-M-156-S08_SERVER_ERROR,ui/mockups/admin/YL-M-156/YL-M-156-S08_SERVER_ERROR.png,PAGE,,92eb7f502990a84f
YL-M-157-S01_LOADING,YL-M-157,ADMIN,开发者平台/API Key策略,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S01_LOADING,ui/mockups/admin/YL-M-157/YL-M-157-S01_LOADING.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S02_POPULATED,YL-M-157,ADMIN,开发者平台/API Key策略,POPULATED,有数据,真实结构化数据已加载。,none,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S02_POPULATED,ui/mockups/admin/YL-M-157/YL-M-157-S02_POPULATED.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S03_EDIT_MODE,YL-M-157,ADMIN,开发者平台/API Key策略,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S03_EDIT_MODE,ui/mockups/admin/YL-M-157/YL-M-157-S03_EDIT_MODE.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S04_VALIDATION_ERROR,YL-M-157,ADMIN,开发者平台/API Key策略,VALIDATION_ERROR,表单校验失败,字段级错误紧邻字段，首个错误获得焦点。,correct_input,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S04_VALIDATION_ERROR,ui/mockups/admin/YL-M-157/YL-M-157-S04_VALIDATION_ERROR.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S05_DIRTY,YL-M-157,ADMIN,开发者平台/API Key策略,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S05_DIRTY,ui/mockups/admin/YL-M-157/YL-M-157-S05_DIRTY.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S06_SUBMITTING,YL-M-157,ADMIN,开发者平台/API Key策略,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S06_SUBMITTING,ui/mockups/admin/YL-M-157/YL-M-157-S06_SUBMITTING.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S07_SAVE_SUCCESS,YL-M-157,ADMIN,开发者平台/API Key策略,SAVE_SUCCESS,保存成功,保存结果明确且数据回读一致。,continue,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S07_SAVE_SUCCESS,ui/mockups/admin/YL-M-157/YL-M-157-S07_SAVE_SUCCESS.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S08_VERSION_CONFLICT,YL-M-157,ADMIN,开发者平台/API Key策略,VERSION_CONFLICT,版本冲突,显示当前版本与服务器版本，禁止静默覆盖。,reload_compare_or_force_with_permission,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S08_VERSION_CONFLICT,ui/mockups/admin/YL-M-157/YL-M-157-S08_VERSION_CONFLICT.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S09_ROLLBACK_CONFIRM,YL-M-157,ADMIN,开发者平台/API Key策略,ROLLBACK_CONFIRM,确认回滚,列出目标版本、影响和审计原因。,confirm_or_cancel,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S09_ROLLBACK_CONFIRM,ui/mockups/admin/YL-M-157/YL-M-157-S09_ROLLBACK_CONFIRM.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S10_PERMISSION_DENIED,YL-M-157,ADMIN,开发者平台/API Key策略,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S10_PERMISSION_DENIED,ui/mockups/admin/YL-M-157/YL-M-157-S10_PERMISSION_DENIED.png,PAGE,,9dc4b2873ebe3574
YL-M-157-S11_SERVER_ERROR,YL-M-157,ADMIN,开发者平台/API Key策略,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P11-010|P11-030,P11,P11-W02|P11-W05,YL-M-157-S11_SERVER_ERROR,ui/mockups/admin/YL-M-157/YL-M-157-S11_SERVER_ERROR.png,PAGE,,9dc4b2873ebe3574
YL-M-158-S01_LOADING,YL-M-158,ADMIN,开发者平台/安全事件,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-011,P11,P11-W02,YL-M-158-S01_LOADING,ui/mockups/admin/YL-M-158/YL-M-158-S01_LOADING.png,PAGE,,21dfa1b7d1aad3fa
YL-M-158-S02_POPULATED,YL-M-158,ADMIN,开发者平台/安全事件,POPULATED,有数据,真实结构化数据已加载。,none,P11-011,P11,P11-W02,YL-M-158-S02_POPULATED,ui/mockups/admin/YL-M-158/YL-M-158-S02_POPULATED.png,PAGE,,21dfa1b7d1aad3fa
YL-M-158-S03_EMPTY,YL-M-158,ADMIN,开发者平台/安全事件,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P11-011,P11,P11-W02,YL-M-158-S03_EMPTY,ui/mockups/admin/YL-M-158/YL-M-158-S03_EMPTY.png,PAGE,,21dfa1b7d1aad3fa
YL-M-158-S04_FILTER_ACTIVE,YL-M-158,ADMIN,开发者平台/安全事件,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P11-011,P11,P11-W02,YL-M-158-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-158/YL-M-158-S04_FILTER_ACTIVE.png,PAGE,,21dfa1b7d1aad3fa
YL-M-158-S05_BULK_SELECTED,YL-M-158,ADMIN,开发者平台/安全事件,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P11-011,P11,P11-W02,YL-M-158-S05_BULK_SELECTED,ui/mockups/admin/YL-M-158/YL-M-158-S05_BULK_SELECTED.png,PAGE,,21dfa1b7d1aad3fa
YL-M-158-S06_PERMISSION_DENIED,YL-M-158,ADMIN,开发者平台/安全事件,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P11-011,P11,P11-W02,YL-M-158-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-158/YL-M-158-S06_PERMISSION_DENIED.png,PAGE,,21dfa1b7d1aad3fa
YL-M-158-S07_NETWORK_ERROR,YL-M-158,ADMIN,开发者平台/安全事件,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P11-011,P11,P11-W02,YL-M-158-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-158/YL-M-158-S07_NETWORK_ERROR.png,PAGE,,21dfa1b7d1aad3fa
YL-M-158-S08_SERVER_ERROR,YL-M-158,ADMIN,开发者平台/安全事件,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P11-011,P11,P11-W02,YL-M-158-S08_SERVER_ERROR,ui/mockups/admin/YL-M-158/YL-M-158-S08_SERVER_ERROR.png,PAGE,,21dfa1b7d1aad3fa
YL-M-159-S01_LOADING,YL-M-159,ADMIN,开发者平台/限流策略,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P11-012,P11,P11-W02,YL-M-159-S01_LOADING,ui/mockups/admin/YL-M-159/YL-M-159-S01_LOADING.png,PAGE,,100bd75a7b00eef8
YL-M-159-S02_POPULATED,YL-M-159,ADMIN,开发者平台/限流策略,POPULATED,有数据,真实结构化数据已加载。,none,P11-012,P11,P11-W02,YL-M-159-S02_POPULATED,ui/mockups/admin/YL-M-159/YL-M-159-S02_POPULATED.png,PAGE,,100bd75a7b00eef8
YL-M-159-S03_EDIT_MODE,YL-M-159,ADMIN,开发者平台/限流策略,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P11-012,P11,P11-W02,YL-M-159-S03_EDIT_MODE,ui/mockups/admin/YL-M-159/YL-M-159-S03_EDIT_MODE.png,PAGE,,100bd75a7b00eef8
YL-M-159-S04_VALIDATION_ERROR,YL-M-159,ADMIN,开发者平台/限流策略,VALIDATION_ERROR,表单校验失败,字段级错误紧邻字段，首个错误获得焦点。,correct_input,P11-012,P11,P11-W02,YL-M-159-S04_VALIDATION_ERROR,ui/mockups/admin/YL-M-159/YL-M-159-S04_VALIDATION_ERROR.png,PAGE,,100bd75a7b00eef8
YL-M-159-S05_DIRTY,YL-M-159,ADMIN,开发者平台/限流策略,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P11-012,P11,P11-W02,YL-M-159-S05_DIRTY,ui/mockups/admin/YL-M-159/YL-M-159-S05_DIRTY.png,PAGE,,100bd75a7b00eef8
